observer,vial,num_offspring,0000,1111,1000,0100,0010,0001,1100,1110,1010,1001,0011,0111,0110,0101,1011,1101,vial_num,vial_letter
6,95C,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,C
6,97C,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,C
7,99C,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,C
7,99D,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,D
7,99D,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,D
19,11d,38,0,0,0,2,2,0,5,7,2,0,0,6,2,0,2,1,11,D
1,26C,28,4,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,26,C
1,35B,43,6,8,0,0,0,1,1,0,0,0,3,0,0,0,0,1,35,B
1,36C,28,2,4,0,0,0,1,0,2,0,0,2,0,0,0,0,0,36,C
1,63B,71,8,11,0,0,0,9,1,0,0,0,4,1,0,0,0,2,63,B
1,70B,94,11,5,0,0,2,12,0,0,0,0,7,0,0,0,0,6,70,B
1,73B,101,14,11,1,0,0,3,2,2,0,0,8,2,0,0,0,9,73,B
1,74B,44,4,5,0,0,1,0,1,0,0,0,3,0,0,0,0,2,74,B
19,7,26,0,0,4,4,0,3,0,4,5,0,0,4,0,0,0,0,7,A
19,9,14,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,9,A
19,11,43,2,4,0,0,0,1,0,2,0,0,0,2,0,0,0,0,11,A
19,13,30,2,1,2,2,0,1,0,0,0,1,1,0,0,0,0,0,13,A
19,15,27,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,15,A
19,19,32,2,0,0,0,0,3,0,3,0,0,0,0,0,0,5,6,19,A
19,22,17,0,0,3,0,0,2,0,5,0,0,0,0,0,0,0,0,22,A
19,25,56,0,5,3,5,0,0,0,0,2,0,4,0,0,0,0,0,25,A
19,29,68,3,4,4,7,0,0,1,4,2,0,0,0,1,0,0,0,29,A
19,32,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,32,A
19,41,58,3,4,3,0,2,4,8,3,0,1,0,0,0,0,0,6,41,A
19,44,26,3,4,2,1,3,0,1,2,2,4,3,0,0,0,3,0,44,A
19,45,23,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,45,A
19,60,22,3,0,0,4,0,2,0,5,0,0,0,0,0,0,0,0,60,A
19,61,51,6,5,0,0,0,0,5,10,0,0,0,0,0,0,0,0,61,A
19,65,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,A
19,70,30,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,70,A
19,71,13,0,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,71,A
19,75,18,0,0,7,3,0,0,0,7,0,0,3,3,0,0,0,1,75,A
19,79,78,10,2,1,3,1,2,2,2,1,0,3,3,2,1,2,1,79,A
19,81,121,10,5,6,10,0,5,3,7,0,1,4,6,0,0,0,0,81,A
19,85,29,4,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,85,A
19,86,30,0,2,0,4,0,0,2,4,0,1,0,0,0,1,0,0,86,A
19,87,38,4,9,1,0,1,3,0,1,6,2,0,1,5,0,0,0,87,A
19,88,46,1,2,3,0,0,2,1,0,3,0,0,0,0,0,0,2,88,A
19,91,50,0,10,2,4,2,1,1,0,0,1,0,1,0,0,0,1,91,A
19,95,48,10,10,0,1,2,2,0,1,2,2,0,0,1,1,2,0,95,A
19,105,67,5,2,7,2,0,2,1,0,3,0,2,3,4,3,2,0,105,A
19,106,55,4,3,1,2,1,0,1,0,4,2,2,0,0,0,1,2,106,A
2,114,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114,A
19,115,32,3,5,2,0,1,4,3,1,0,0,0,2,2,0,0,0,115,A
19,116,78,5,5,2,0,0,1,0,12,2,0,2,0,1,0,2,0,116,A
19,117,54,4,10,3,0,3,2,0,7,0,0,2,2,1,1,0,0,117,A
19,118,82,6,4,3,0,1,4,0,1,2,2,0,2,0,0,0,2,118,A
19,120,89,5,3,3,2,0,1,0,0,2,1,0,0,1,1,0,2,120,A
19,129,120,13,2,5,2,8,0,6,2,2,3,5,0,2,1,0,1,129,A
2,131,54,10,8,0,0,1,2,0,1,0,0,1,0,0,0,0,0,131,A
19,134,39,1,2,0,4,2,0,3,0,1,0,2,0,0,1,0,3,134,A
19,137,45,2,3,1,10,1,0,1,0,0,0,32,2,1,0,0,1,137,A
19,138,39,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,1,138,A
19,141,25,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,141,A
19,148,9,0,2,0,2,0,0,1,1,0,0,0,0,0,0,2,0,148,A
19,149,42,12,5,2,3,0,2,1,2,3,0,0,2,1,6,3,12,149,A
19,150,18,3,2,2,0,1,0,0,1,2,0,0,1,0,1,2,0,150,A
19,151,62,11,10,2,0,1,4,2,5,5,2,1,0,1,4,3,2,151,A
19,158,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,A
19,159,26,2,2,0,3,0,0,0,0,2,2,2,0,7,0,1,2,159,A
19,160,52,12,7,2,3,2,12,3,0,1,2,3,5,3,1,2,3,160,A
19,162,70,3,5,2,1,1,2,1,0,2,0,0,1,0,0,1,2,162,A
19,10b,57,4,2,0,5,0,1,0,0,0,2,2,0,0,0,8,0,10,B
19,10c,28,0,0,3,0,0,0,0,3,0,5,1,0,0,1,0,0,10,C
19,15b,31,2,3,1,0,0,6,2,0,0,0,0,2,0,0,0,0,15,B
19,17b,45,4,6,0,2,0,0,4,7,0,0,0,3,2,0,0,0,17,B
9,20B,122,12,16,0,0,0,7,3,0,0,0,4,0,0,0,0,6,20,B
19,23b,70,6,4,2,2,0,0,0,10,0,0,0,0,0,0,0,0,23,B
19,25b,33,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,25,B
19,26b,40,3,2,5,0,1,3,6,2,0,0,3,5,0,1,0,2,26,B
19,27b,32,5,2,0,0,1,2,0,5,0,1,0,4,0,0,0,1,27,B
19,28b,30,2,2,1,0,1,0,0,1,0,3,0,1,2,0,1,0,28,B
19,2c,89,6,7,3,5,0,12,0,12,0,7,3,11,0,1,2,0,2,C
2,34C,32,2,2,2,1,0,1,2,0,0,0,0,2,0,0,0,0,34,C
2,35C,20,1,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,35,C
2,36C,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,C
19,44b,45,2,1,3,0,0,0,0,2,1,4,2,1,1,2,1,1,44,B
19,45b,60,3,2,9,0,7,2,4,0,1,0,2,1,2,1,0,0,45,B
19,47b,23,1,2,1,0,2,0,1,0,0,0,1,1,1,2,1,2,47,B
19,55b,82,7,4,8,0,2,5,0,3,0,3,1,0,0,0,0,0,55,B
2,60B,14,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,60,B
